t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command
0.015,0.02430381253361702,-0.009810947813093662,1.0950711965560913,4.8267059326171875,0.01608743704855442,0.8,0.8,0,0.0,0.0,0.8,0.0
0.03,0.19486360251903534,0.014591081067919731,1.1904083490371704,6.403464317321777,0.009750919416546822,0.8,0.8,0,0.0,0.0,0.8,0.0
0.045,0.3837200701236725,-0.06659673154354095,0.9933815002441406,18.801483154296875,-0.06882035732269287,0.8,0.8,0,0.0,0.0,0.8,0.0
0.06,0.49991101026535034,-0.09707435965538025,0.9875598549842834,13.590767860412598,-0.0799885019659996,0.8,0.8,0,0.0,0.0,0.8,0.0
0.075,0.6474936008453369,-0.1324189156293869,1.0041788816452026,6.831818103790283,-0.04731730744242668,0.8,0.8,0,0.0,0.0,0.8,0.0
0.09,0.760141134262085,-0.07078241556882858,0.9799275398254395,4.660857200622559,-0.013771750964224339,0.8,0.8,0,0.0,0.0,0.8,0.0
0.105,0.9263803362846375,-0.03004159964621067,0.9989103078842163,7.476608753204346,-0.024085473269224167,0.8,0.8,0,0.0,0.0,0.8,0.0
0.12,1.0548020601272583,-0.03160051628947258,0.9925894141197205,15.947466850280762,-0.12185613811016083,0.8,0.8,0,0.0,0.0,0.8,0.0
0.135,1.1619840860366821,-0.13652929663658142,0.9667302370071411,22.155702590942383,-0.15359283983707428,0.8,0.8,0,0.0,0.0,0.8,0.0
0.15,1.3686256408691406,-0.24880576133728027,1.007557988166809,17.560985565185547,-0.1429048329591751,0.8,0.8,0,0.0,0.0,0.8,0.0
0.16499999999999998,1.4577263593673706,-0.1807706654071808,1.014674425125122,12.243538856506348,-0.03466223552823067,0.8,0.8,0,0.0,0.0,0.8,0.0
0.18,1.6361268758773804,-0.09995061904191971,1.034285306930542,21.526262283325195,-0.037765324115753174,0.8,0.8,0,0.0,0.0,0.8,0.0
0.195,1.8823188543319702,-0.06181015446782112,1.0519908666610718,15.356522560119629,-0.07889529317617416,0.8,0.8,0,0.0,0.0,0.8,0.0
0.21,1.9488781690597534,-0.15300016105175018,1.0810534954071045,11.527081489562988,-0.14617235958576202,0.8,0.8,0,0.0,0.0,0.8,0.0
0.22499999999999998,2.1569530963897705,-0.313260018825531,1.0883677005767822,24.471532821655273,-0.1346350908279419,0.8,0.8,0,0.0,0.0,0.8,0.0
0.24,2.3451287746429443,-0.2702277600765228,1.1322028636932373,4.280667304992676,-0.08780975639820099,0.8,0.8,0,0.0,0.0,0.8,0.0
0.255,2.4435527324676514,-0.2114766389131546,1.121203899383545,4.23847770690918,-0.003923459909856319,0.8,0.8,0,0.0,0.0,0.8,0.0
0.27,2.7145309448242188,-0.06217220798134804,1.1289052963256836,17.737335205078125,-0.015113743022084236,0.8,0.8,0,1.0,1.0,0.8,0.0
0.285,2.827317714691162,-0.20228300988674164,1.1787139177322388,1.7087836265563965,-0.09810762852430344,0.8,0.8,0,1.0,1.0,0.8,0.0
0.3,2.967329502105713,-0.26476603746414185,1.1390440464019775,12.043722152709961,-0.15649227797985077,0.8,0.8,0,1.0,1.0,0.8,0.0
0.315,3.2369608879089355,-0.45040157437324524,1.134257435798645,21.473495483398438,-0.12888914346694946,0.8,0.8,0,1.0,1.0,0.8,0.0
0.32999999999999996,3.3251330852508545,-0.32796362042427063,1.1793832778930664,11.329727172851562,-0.0393250435590744,0.8,0.8,0,1.0,1.0,0.8,0.0
