t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command
0.015,0.08185099065303802,0.04908172786235809,1.0711491107940674,22.972171783447266,-0.002149315783753991,0.8,0.8,0,0.0,0.0,0.8,0.0
0.03,0.226325124502182,0.0612829364836216,1.1436759233474731,7.753056526184082,-0.0008469599997624755,0.8,0.8,0,0.0,0.0,0.8,0.0
0.045,0.3364717960357666,-0.00622660294175148,1.0876375436782837,3.5042450428009033,0.029538549482822418,0.8,0.8,0,0.0,0.0,0.8,0.0
0.06,0.29143068194389343,0.15783068537712097,1.060371994972229,8.314135551452637,0.049911174923181534,0.8,0.8,0,0.0,0.0,0.8,0.0
0.075,0.4519406259059906,0.15774787962436676,1.1021040678024292,11.66945743560791,0.11240251362323761,0.8,0.8,0,0.0,0.0,0.8,0.0
0.09,0.615060567855835,0.25945845246315,1.0593198537826538,22.45199203491211,0.06409561634063721,0.8,0.8,0,0.0,0.0,0.8,0.0
0.105,0.7802684903144836,0.23842962086200714,1.1451820135116577,9.772504806518555,0.05135595425963402,0.8,0.8,0,0.0,0.0,0.8,0.0
0.12,0.9315205216407776,0.15222719311714172,1.0241470336914062,14.801467895507812,0.012012574821710587,0.8,0.8,0,0.0,0.0,0.8,0.0
0.135,1.1006953716278076,0.1165948286652565,1.0487370491027832,14.510908126831055,0.011929473839700222,0.8,0.8,0,0.0,0.0,0.8,0.0
0.15,1.1573947668075562,0.2268570214509964,1.0856870412826538,11.595331192016602,0.14012470841407776,0.8,0.8,0,0.0,0.0,0.8,0.0
0.16499999999999998,1.3732720613479614,0.36008554697036743,1.0914440155029297,24.47588539123535,0.14911474287509918,0.8,0.8,0,0.0,0.0,0.8,0.0
0.18,1.566912293434143,0.38255754113197327,1.0920555591583252,13.443501472473145,0.10176408290863037,0.8,0.8,0,0.0,0.0,0.8,0.0
0.195,1.680039644241333,0.342162549495697,1.1182494163513184,12.073606491088867,0.034141212701797485,0.8,0.8,0,0.0,0.0,0.8,0.0
0.21,1.9145249128341675,0.2119341790676117,1.1124625205993652,22.285053253173828,0.0417221337556839,0.8,0.8,0,0.0,0.0,0.8,0.0
0.22499999999999998,2.0768067836761475,0.2963809669017792,1.147422432899475,6.108799934387207,0.10518419742584229,0.8,0.8,0,0.0,0.0,0.8,0.0
0.24,2.157660484313965,0.36668455600738525,1.1252468824386597,0.9756608009338379,0.17096562683582306,0.8,0.8,0,0.0,0.0,0.8,0.0
0.255,2.371009349822998,0.5180425643920898,1.118232011795044,13.512896537780762,0.1553979367017746,0.8,0.8,0,0.0,0.0,0.8,0.0
0.27,2.5069162845611572,0.4160138666629791,1.1757652759552002,2.2352824211120605,0.06369568407535553,0.8,0.8,0,0.0,0.0,0.8,0.0
0.285,2.6782634258270264,0.35594162344932556,1.110358715057373,17.657207489013672,0.0027623199857771397,0.8,0.8,0,0.0,0.0,0.8,0.0
0.3,2.958109140396118,0.22881478071212769,1.1296436786651611,20.99615478515625,0.027153747156262398,0.8,0.8,0,0.0,0.0,0.8,0.0
0.315,3.0269153118133545,0.3516262173652649,1.1729462146759033,14.315271377563477,0.11875247210264206,0.8,0.8,0,1.0,1.0,0.8,0.0
0.32999999999999996,3.2348673343658447,0.42919933795928955,1.0961153507232666,21.370458602905273,0.13196586072444916,0.8,0.8,0,1.0,1.0,0.8,0.0
0.345,3.5102081298828125,0.542580246925354,1.1434431076049805,20.33941650390625,0.10095129162073135,0.8,0.8,0,1.0,1.0,0.8,0.0
0.36,3.587641716003418,0.4448307752609253,1.1749597787857056,17.131433486938477,0.023917410522699356,0.8,0.8,0,1.0,1.0,0.8,0.0
0.375,3.8154215812683105,0.3582242429256439,1.1194684505462646,30.147884368896484,0.012024253606796265,0.8,0.8,0,1.0,1.0,0.8,0.0
0.39,4.062083721160889,0.3871183693408966,1.1622314453125,10.19058895111084,0.07226771861314774,0.8,0.8,0,1.0,1.0,0.8,0.0
0.40499999999999997,4.141479015350342,0.4785400331020355,1.1533204317092896,12.847991943359375,0.139777272939682,0.8,0.8,0,1.0,1.0,0.8,0.0
0.42,4.439468860626221,0.6264599561691284,1.0863783359527588,27.74260902404785,0.1355162113904953,0.8,0.8,0,1.0,1.0,0.8,0.0
0.435,4.555062770843506,0.5249998569488525,1.1300222873687744,3.6130945682525635,0.05570844188332558,0.8,0.8,0,1.0,1.0,0.8,0.0
0.44999999999999996,4.708128929138184,0.514349102973938,1.099080204963684,7.270902156829834,-0.010719800367951393,0.8,0.8,0,1.0,1.0,0.8,0.0
0.46499999999999997,4.986994743347168,0.3723861575126648,1.1361091136932373,20.24724769592285,0.008960297331213951,0.8,0.8,0,1.0,1.0,0.8,0.0
0.48,5.042966842651367,0.5057299733161926,1.1603606939315796,8.99461841583252,0.10650093108415604,0.8,0.8,0,1.0,1.0,0.8,0.0
0.495,5.234244346618652,0.567395031452179,1.0915323495864868,19.801912307739258,0.13786126673221588,0.8,0.8,0,1.0,1.0,0.8,0.0
0.51,5.495386600494385,0.6955329775810242,1.1352753639221191,20.96173667907715,0.10503683984279633,0.8,0.8,0,1.0,1.0,0.8,0.0
0.525,5.55816125869751,0.5871434807777405,1.1690113544464111,16.444679260253906,0.031110066920518875,0.8,0.8,0,1.0,1.0,0.8,0.0
0.54,5.790722370147705,0.5106009840965271,1.1052443981170654,21.485549926757812,0.02252827025949955,0.8,0.8,0,1.0,1.0,0.8,0.0
0.5549999999999999,6.039713382720947,0.5100677609443665,1.1487514972686768,16.39663314819336,0.05862810090184212,0.8,0.8,0,1.0,1.0,0.8,0.0
0.57,6.110911846160889,0.5925213098526001,1.1644487380981445,13.364389419555664,0.13065733015537262,0.8,0.8,0,1.0,1.0,0.8,0.0
0.585,6.313094615936279,0.734821617603302,1.130122184753418,22.671794891357422,0.13284558057785034,0.8,0.8,0,1.0,1.0,0.8,0.0
0.6,6.517712593078613,0.6836488842964172,1.1640368700027466,6.023138046264648,0.06636738032102585,0.8,0.8,0,1.0,1.0,0.8,0.0
0.615,6.662915229797363,0.6307371854782104,1.1461759805679321,8.995361328125,-0.006185843609273434,0.8,0.8,0,1.0,1.0,0.8,0.0
0.63,6.913175106048584,0.5108449459075928,1.1139588356018066,26.555479049682617,-0.002472273074090481,0.8,0.8,0,1.0,1.0,0.8,0.0
0.645,7.036651611328125,0.6240613460540771,1.173475980758667,5.544848918914795,0.10194199532270432,0.8,0.8,0,1.0,1.0,0.8,0.0
0.6599999999999999,7.162532806396484,0.6807790398597717,1.138137936592102,17.318431854248047,0.15512485802173615,0.8,0.8,0,1.0,1.0,0.8,0.0
0.6749999999999999,7.46455192565918,0.8814167976379395,1.1413041353225708,19.47614288330078,0.10059957206249237,0.8,0.8,0,1.0,1.0,0.8,0.0
0.69,7.544296741485596,0.7703192234039307,1.1798291206359863,13.065170288085938,0.024796437472105026,0.8,0.8,0,1.0,1.0,0.8,0.0
0.705,7.759335041046143,0.7199922800064087,1.0921295881271362,21.22985076904297,0.025287874042987823,0.8,0.8,0,1.0,1.0,0.8,0.0
